District,Year,Season,Area,Production,Yield_MTha,Is_Interpolated,Yield_Q_Acre,Q1_Threshold,Failure_Anomaly
Malkangiri,2006,Kharif,89000.0,122000.0,1.3707865168539326,False,5.547497032998513,6.005669676404574,1
Malkangiri,2007,Kharif,92000.0,140000.0,1.5217391304347827,False,6.158393890873261,6.005669676404574,0
Malkangiri,2008,Kharif,93000.0,109000.0,1.1720430107526882,False,4.743193082770895,6.005669676404574,1
Malkangiri,2009,Kharif,94000.0,110000.0,1.1702127659574468,False,4.735786183559073,6.005669676404574,1
Malkangiri,2010,Kharif,96000.0,198000.0,2.0625,False,8.346823148522866,6.005669676404574,0
Malkangiri,2011,Kharif,94000.0,52000.0,0.5531914893617021,False,2.23873528677338,6.005669676404574,1
Malkangiri,2012,Kharif,95000.0,178000.0,1.8736842105263158,False,7.582696117063196,6.005669676404574,0
Malkangiri,2013,Kharif,98000.0,171000.0,1.7448979591836735,False,7.061505298193741,6.005669676404574,0
Malkangiri,2014,Kharif,102000.0,176000.0,1.7254901960784315,False,6.982963156934162,6.005669676404574,0
Malkangiri,2015,Kharif,96000.0,129000.0,1.34375,False,5.438081748280048,6.005669676404574,1
Malkangiri,2016,Kharif,95730.0,186300.0,1.9460984017549356,False,7.875752334095248,6.005669676404574,0
Malkangiri,2017,Kharif,97360.0,171440.0,1.7608874281018898,False,7.126213792399392,6.005669676404574,0
Malkangiri,2018,Kharif,92340.0,174130.0,1.8857483214208361,False,7.631518904981125,6.005669676404574,0
Malkangiri,2019,Kharif,103560.0,230720.0,2.227887215140981,False,9.01613603861182,6.005669676404574,0
Malkangiri,2020,Kharif,104248.0,231776.0,2.223313636712455,True,8.997627020285126,6.005669676404574,0
Malkangiri,2021,Kharif,104936.0,232832.0,2.2188000304947777,True,8.979360706170691,6.005669676404574,0
Malkangiri,2022,Kharif,105624.0,233888.0,2.2143452245701734,True,8.961332353582247,6.005669676404574,0
Malkangiri,2023,Kharif,106312.0,234944.0,2.209948077357213,True,8.943537342603047,6.005669676404574,0
Malkangiri,2024,Kharif,107000.0,236000.0,2.205607476635514,False,8.925971172138865,6.005669676404574,0
Malkangiri,2025,Kharif,107000.0,236000.0,2.205607476635514,True,8.925971172138865,6.005669676404574,0
Malkangiri,2006,Rabi,1000.0,2000.0,2.0,True,8.093889113719142,8.093889113719142,0
Malkangiri,2007,Rabi,1000.0,2000.0,2.0,True,8.093889113719142,8.093889113719142,0
Malkangiri,2008,Rabi,1000.0,2000.0,2.0,False,8.093889113719142,8.093889113719142,0
Malkangiri,2009,Rabi,1500.0,3000.0,2.0,True,8.093889113719142,8.093889113719142,0
Malkangiri,2010,Rabi,2000.0,4000.0,2.0,False,8.093889113719142,8.093889113719142,0
Malkangiri,2011,Rabi,90000.0,4000.0,0.044444444444444446,True,0.17986420252709207,8.093889113719142,1
Malkangiri,2012,Rabi,178000.0,4000.0,0.02247191011235955,False,0.09094257431145103,8.093889113719142,1
Malkangiri,2013,Rabi,1000.0,3000.0,3.0,False,12.140833670578713,8.093889113719142,0
Malkangiri,2014,Rabi,1000.0,2000.0,2.0,False,8.093889113719142,8.093889113719142,0
Malkangiri,2015,Rabi,3000.0,7000.0,2.3333333333333335,False,9.442870632672333,8.093889113719142,0
Malkangiri,2016,Rabi,110.0,220.0,2.0,False,8.093889113719142,8.093889113719142,0
Malkangiri,2017,Rabi,2220.0,3850.0,1.7342342342342343,False,7.01834979455376,8.093889113719142,1
Malkangiri,2018,Rabi,410.0,850.0,2.073170731707317,False,8.3900070081235,8.093889113719142,0
Malkangiri,2019,Rabi,680.0,1220.0,1.7941176470588236,False,7.260694646130407,8.093889113719142,1
Malkangiri,2020,Rabi,1544.0,3176.0,2.05699481865285,True,8.324543984835492,8.093889113719142,0
Malkangiri,2021,Rabi,2408.0,5132.0,2.1312292358803986,True,8.624966555566163,8.093889113719142,0
Malkangiri,2022,Rabi,3272.0,7088.0,2.1662591687041566,True,8.766730751534425,8.093889113719142,0
Malkangiri,2023,Rabi,4136.0,9044.0,2.1866537717601546,True,8.849266579361208,8.093889113719142,0
Malkangiri,2024,Rabi,5000.0,11000.0,2.2,False,8.903278025091057,8.093889113719142,0
Malkangiri,2025,Rabi,5000.0,11000.0,2.2,True,8.903278025091057,8.093889113719142,0
Mayurbhanj,2006,Kharif,310000.0,480000.0,1.5483870967741935,False,6.266236733201916,6.263541080723277,0
Mayurbhanj,2007,Kharif,336000.0,550000.0,1.6369047619047619,False,6.624462816287989,6.263541080723277,0
Mayurbhanj,2008,Kharif,339000.0,524000.0,1.5457227138643068,False,6.25545412328736,6.263541080723277,1
Mayurbhanj,2009,Kharif,325000.0,446000.0,1.3723076923076922,False,5.5536531457211336,6.263541080723277,1
Mayurbhanj,2010,Kharif,281000.0,254000.0,0.9039145907473309,False,3.658092232890857,6.263541080723277,1
Mayurbhanj,2011,Kharif,295000.0,547000.0,1.8542372881355933,False,7.503995500346392,6.263541080723277,0
Mayurbhanj,2012,Kharif,285000.0,490000.0,1.719298245614035,False,6.957904676705928,6.263541080723277,0
Mayurbhanj,2013,Kharif,301000.0,416000.0,1.3820598006644518,False,5.593119387553426,6.263541080723277,1
Mayurbhanj,2014,Kharif,312000.0,679000.0,2.176282051282051,False,8.807292801627078,6.263541080723277,0
Mayurbhanj,2015,Kharif,315000.0,307000.0,0.9746031746031746,False,3.944165012558375,6.263541080723277,1
Mayurbhanj,2016,Kharif,303830.0,715550.0,2.355099891386631,False,9.530958686307692,6.263541080723277,0
Mayurbhanj,2017,Kharif,319860.0,645380.0,2.0176952416682297,False,8.165500775670699,6.263541080723277,0
Mayurbhanj,2018,Kharif,332250.0,669620.0,2.0154100827689994,False,8.1562528643019,6.263541080723277,0
Mayurbhanj,2019,Kharif,312590.0,688330.0,2.202021817716498,False,8.911460209293798,6.263541080723277,0
Mayurbhanj,2020,Kharif,318872.0,697464.0,2.187285180260418,True,8.851821854554503,6.263541080723277,0
Mayurbhanj,2021,Kharif,325154.0,706598.0,2.173117968716362,True,8.794487934910409,6.263541080723277,0
Mayurbhanj,2022,Kharif,331436.0,715732.0,2.1594878045836903,True,8.73932741636459,6.263541080723277,0
Mayurbhanj,2023,Kharif,337718.0,724866.0,2.146364718492944,True,8.686219014540445,6.263541080723277,0
Mayurbhanj,2024,Kharif,344000.0,734000.0,2.133720930232558,False,8.635050304461991,6.263541080723277,0
Mayurbhanj,2025,Kharif,344000.0,734000.0,2.133720930232558,True,8.635050304461991,6.263541080723277,0
Mayurbhanj,2006,Rabi,7000.0,14000.0,2.0,False,8.093889113719142,8.093889113719142,0
Mayurbhanj,2007,Rabi,9000.0,16000.0,1.7777777777777777,False,7.194568101083682,8.093889113719142,1
Mayurbhanj,2008,Rabi,6000.0,10000.0,1.6666666666666667,False,6.744907594765952,8.093889113719142,1
Mayurbhanj,2009,Rabi,4000.0,6000.0,1.5,False,6.070416835289357,8.093889113719142,1
Mayurbhanj,2010,Rabi,3000.0,7000.0,2.3333333333333335,False,9.442870632672333,8.093889113719142,0
Mayurbhanj,2011,Rabi,4000.0,9000.0,2.25,False,9.105625252934034,8.093889113719142,0
Mayurbhanj,2012,Rabi,490000.0,6000.0,0.012244897959183673,False,0.04955442314521923,8.093889113719142,1
Mayurbhanj,2013,Rabi,4000.0,8000.0,2.0,False,8.093889113719142,8.093889113719142,0
Mayurbhanj,2014,Rabi,4000.0,8000.0,2.0,False,8.093889113719142,8.093889113719142,0
Mayurbhanj,2015,Rabi,3000.0,6000.0,2.0,False,8.093889113719142,8.093889113719142,0
Mayurbhanj,2016,Rabi,2840.0,7570.0,2.665492957746479,False,10.787102216699632,8.093889113719142,0
Mayurbhanj,2017,Rabi,4230.0,10260.0,2.425531914893617,False,9.815993180467897,8.093889113719142,0
Mayurbhanj,2018,Rabi,4450.0,10970.0,2.465168539325843,False,9.97640040196618,8.093889113719142,0
Mayurbhanj,2019,Rabi,9250.0,26230.0,2.8356756756756756,False,11.475822240694761,8.093889113719142,0
Mayurbhanj,2020,Rabi,9200.0,25584.0,2.780869565217391,True,11.254024950292962,8.093889113719142,0
Mayurbhanj,2021,Rabi,9150.0,24938.0,2.725464480874317,True,11.029803645788412,8.093889113719142,0
Mayurbhanj,2022,Rabi,9100.0,24292.0,2.6694505494505494,True,10.803118370904691,8.093889113719142,0
Mayurbhanj,2023,Rabi,9050.0,23646.0,2.612817679558011,True,10.573928286353746,8.093889113719142,0
Mayurbhanj,2024,Rabi,9000.0,23000.0,2.5555555555555554,False,10.342191645307791,8.093889113719142,0
Mayurbhanj,2025,Rabi,9000.0,23000.0,2.5555555555555554,True,10.342191645307791,8.093889113719142,0
Nabarangpur,2006,Kharif,164000.0,214000.0,1.3048780487804879,False,5.280769116877733,5.37978353781919,1
Nabarangpur,2007,Kharif,149000.0,224000.0,1.5033557046979866,False,6.083997186151301,5.37978353781919,0
Nabarangpur,2008,Kharif,157000.0,190000.0,1.2101910828025477,False,4.897576215307761,5.37978353781919,1
Nabarangpur,2009,Kharif,160000.0,214000.0,1.3375,False,5.412788344799676,5.37978353781919,0
Nabarangpur,2010,Kharif,144000.0,279000.0,1.9375,False,7.840955078915418,5.37978353781919,0
Nabarangpur,2011,Kharif,140000.0,97000.0,0.6928571428571428,False,2.8039544429669885,5.37978353781919,1
Nabarangpur,2012,Kharif,143000.0,327000.0,2.2867132867132867,False,9.254201888762795,5.37978353781919,0
Nabarangpur,2013,Kharif,146000.0,418000.0,2.863013698630137,False,11.586457703885621,5.37978353781919,0
Nabarangpur,2014,Kharif,147000.0,342000.0,2.326530612244898,False,9.415340397591654,5.37978353781919,0
Nabarangpur,2015,Kharif,137000.0,171000.0,1.2481751824817517,False,5.051295760751727,5.37978353781919,1
Nabarangpur,2016,Kharif,145990.0,388000.0,2.657716281937119,False,10.75563044086248,5.37978353781919,0
Nabarangpur,2017,Kharif,123750.0,305160.0,2.465939393939394,False,9.97952000784862,5.37978353781919,0
Nabarangpur,2018,Kharif,128390.0,155880.0,1.2141132486953812,False,4.913449003218863,5.37978353781919,1
Nabarangpur,2019,Kharif,121700.0,387860.0,3.187017255546426,False,12.897682134951136,5.37978353781919,0
Nabarangpur,2020,Kharif,117160.0,356488.0,3.042744964151588,True,12.313820170585139,5.37978353781919,0
Nabarangpur,2021,Kharif,112620.0,325116.0,2.8868407032498666,True,11.682884270537704,5.37978353781919,0
Nabarangpur,2022,Kharif,108080.0,293744.0,2.717838638045892,True,10.998942282662453,5.37978353781919,0
Nabarangpur,2023,Kharif,103540.0,262372.0,2.5340158392891636,True,10.255021607807219,5.37978353781919,0
Nabarangpur,2024,Kharif,99000.0,231000.0,2.3333333333333335,False,9.442870632672333,5.37978353781919,0
Nabarangpur,2025,Kharif,99000.0,231000.0,2.3333333333333335,True,9.442870632672333,5.37978353781919,0
Nabarangpur,2006,Rabi,1000.0,2000.0,2.0,False,8.093889113719142,6.576284904896803,0
Nabarangpur,2007,Rabi,2000.0,3000.0,1.5,False,6.070416835289357,6.576284904896803,1
Nabarangpur,2008,Rabi,2000.0,3000.0,1.5,False,6.070416835289357,6.576284904896803,1
Nabarangpur,2009,Rabi,1000.0,1000.0,1.0,False,4.046944556859571,6.576284904896803,1
Nabarangpur,2010,Rabi,3000.0,5000.0,1.6666666666666667,False,6.744907594765952,6.576284904896803,0
Nabarangpur,2011,Rabi,165000.0,3500.0,0.021212121212121213,True,0.08584427847883938,6.576284904896803,1
Nabarangpur,2012,Rabi,327000.0,2000.0,0.0061162079510703364,False,0.024751954476205325,6.576284904896803,1
Nabarangpur,2013,Rabi,1000.0,3000.0,3.0,False,12.140833670578713,6.576284904896803,0
Nabarangpur,2014,Rabi,1000.0,2500.0,2.5,True,10.117361392148927,6.576284904896803,0
Nabarangpur,2015,Rabi,1000.0,2000.0,2.0,False,8.093889113719142,6.576284904896803,0
Nabarangpur,2016,Rabi,1440.0,3720.0,2.5833333333333335,False,10.454606771887226,6.576284904896803,0
Nabarangpur,2017,Rabi,1120.0,2500.0,2.232142857142857,False,9.033358385847258,6.576284904896803,0
Nabarangpur,2018,Rabi,590.0,1080.0,1.8305084745762712,False,7.407966307471757,6.576284904896803,0
Nabarangpur,2019,Rabi,2730.0,7310.0,2.6776556776556775,False,10.83632406983277,6.576284904896803,0
Nabarangpur,2020,Rabi,2784.0,7248.0,2.603448275862069,True,10.536010829065434,6.576284904896803,0
Nabarangpur,2021,Rabi,2838.0,7186.0,2.532064834390416,True,10.247125999151825,6.576284904896803,0
Nabarangpur,2022,Rabi,2892.0,7124.000000000001,2.463347164591978,True,9.969029399400963,6.576284904896803,0
Nabarangpur,2023,Rabi,2946.0,7062.000000000001,2.3971486761710796,True,9.701127787013677,6.576284904896803,0
Nabarangpur,2024,Rabi,3000.0,7000.000000000001,2.3333333333333335,False,9.442870632672333,6.576284904896803,0
Nabarangpur,2025,Rabi,3000.0,7000.000000000001,2.3333333333333335,True,9.442870632672333,6.576284904896803,0
Nayagarh,2006,Kharif,102000.0,151000.0,1.4803921568627452,False,5.991064981233286,5.903271440575507,0
Nayagarh,2007,Kharif,96000.0,174000.0,1.8125,False,7.335087009307972,5.903271440575507,0
Nayagarh,2008,Kharif,94000.0,131000.0,1.3936170212765957,False,5.639890818602168,5.903271440575507,1
Nayagarh,2009,Kharif,102000.0,155000.0,1.5196078431372548,False,6.149768689345426,5.903271440575507,0
Nayagarh,2010,Kharif,94000.0,156000.0,1.6595744680851063,False,6.716205860320138,5.903271440575507,0
Nayagarh,2011,Kharif,86000.0,55000.0,0.6395348837209303,False,2.5881622165962375,5.903271440575507,1
Nayagarh,2012,Kharif,96000.0,209000.0,2.1770833333333335,False,8.810535545663026,5.903271440575507,0
Nayagarh,2013,Kharif,102000.0,86000.0,0.8431372549019608,False,3.412129724411011,5.903271440575507,1
Nayagarh,2014,Kharif,91000.0,191000.0,2.098901098901099,False,8.494136377584374,5.903271440575507,0
Nayagarh,2015,Kharif,91000.0,77000.0,0.8461538461538461,False,3.4243377019580983,5.903271440575507,1
Nayagarh,2016,Kharif,91680.0,209530.0,2.285449389179756,False,9.249086965519044,5.903271440575507,0
Nayagarh,2017,Kharif,90620.0,125110.0,1.3806003089825645,False,5.5872129056356306,5.903271440575507,1
Nayagarh,2018,Kharif,87470.0,209540.0,2.39556419343775,False,9.69471547324059,5.903271440575507,0
Nayagarh,2019,Kharif,86320.0,224550.0,2.6013670064874885,False,10.527588047298618,5.903271440575507,0
Nayagarh,2020,Kharif,86256.0,218440.0,2.532461509923947,True,10.248731323043089,5.903271440575507,0
Nayagarh,2021,Kharif,86192.0,212330.0,2.463453684796733,True,9.969460480763791,5.903271440575507,0
Nayagarh,2022,Kharif,86128.0,206220.0,2.3943433029908974,True,9.689774597292178,5.903271440575507,0
Nayagarh,2023,Kharif,86064.0,200110.0,2.325130135712958,True,9.40967274671371,5.903271440575507,0
Nayagarh,2024,Kharif,86000.0,194000.0,2.255813953488372,False,9.129154000357637,5.903271440575507,0
Nayagarh,2025,Kharif,86000.0,194000.0,2.255813953488372,True,9.129154000357637,5.903271440575507,0
Nayagarh,2006,Rabi,209000.0,0.0,0.0,True,0.0,0.0,0
Nayagarh,2007,Rabi,209000.0,0.0,0.0,True,0.0,0.0,0
Nayagarh,2008,Rabi,209000.0,0.0,0.0,True,0.0,0.0,0
Nayagarh,2009,Rabi,209000.0,0.0,0.0,True,0.0,0.0,0
Nayagarh,2010,Rabi,209000.0,0.0,0.0,True,0.0,0.0,0
Nayagarh,2011,Rabi,209000.0,0.0,0.0,True,0.0,0.0,0
Nayagarh,2012,Rabi,209000.0,0.0,0.0,False,0.0,0.0,0
Nayagarh,2013,Rabi,105000.0,500.0,0.004761904761904762,True,0.01927116455647415,0.0,0
Nayagarh,2014,Rabi,1000.0,1000.0,1.0,False,4.046944556859571,0.0,0
Nayagarh,2015,Rabi,505.0,510.0,1.00990099009901,True,4.08701331484828,0.0,0
Nayagarh,2016,Rabi,10.0,20.0,2.0,False,8.093889113719142,0.0,0
Nayagarh,2017,Rabi,10.0,20.0,2.0,True,8.093889113719142,0.0,0
Nayagarh,2018,Rabi,10.0,20.0,2.0,True,8.093889113719142,0.0,0
Nayagarh,2019,Rabi,10.0,20.0,2.0,False,8.093889113719142,0.0,0
Nayagarh,2020,Rabi,8.0,16.0,2.0,True,8.093889113719142,0.0,0
Nayagarh,2021,Rabi,6.0,12.0,2.0,True,8.093889113719142,0.0,0
Nayagarh,2022,Rabi,4.0,8.0,2.0,True,8.093889113719142,0.0,0
Nayagarh,2023,Rabi,2.0,4.0,2.0,True,8.093889113719142,0.0,0
Nayagarh,2024,Rabi,0.0,0.0,0.0,False,0.0,0.0,0
Nayagarh,2025,Rabi,0.0,0.0,0.0,True,0.0,0.0,0
Nuapada,2006,Kharif,106000.0,113000.0,1.0660377358490567,False,4.3141956125012415,5.361660502470367,1
Nuapada,2007,Kharif,106000.0,191000.0,1.8018867924528301,False,7.292135946794132,5.361660502470367,0
Nuapada,2008,Kharif,102000.0,140000.0,1.3725490196078431,False,5.554629783924901,5.361660502470367,0
Nuapada,2009,Kharif,99000.0,117000.0,1.1818181818181819,False,4.782752658106766,5.361660502470367,1
Nuapada,2010,Kharif,100000.0,181000.0,1.81,False,7.3249696479158235,5.361660502470367,0
Nuapada,2011,Kharif,95000.0,69000.0,0.7263157894736842,False,2.9393597307716886,5.361660502470367,1
Nuapada,2012,Kharif,95000.0,198000.0,2.0842105263157893,False,8.434684444823105,5.361660502470367,0
Nuapada,2013,Kharif,100000.0,196000.0,1.96,False,7.93201133144476,5.361660502470367,0
Nuapada,2014,Kharif,89000.0,187000.0,2.101123595505618,False,8.503130698120671,5.361660502470367,0
Nuapada,2015,Kharif,87000.0,61000.0,0.7011494252873564,False,2.8375128502118834,5.361660502470367,1
Nuapada,2016,Kharif,93720.0,131760.0,1.4058898847631243,False,5.689558416686055,5.361660502470367,0
Nuapada,2017,Kharif,86820.0,54070.0,0.6227827689472472,False,2.5203673368969937,5.361660502470367,1
Nuapada,2018,Kharif,88950.0,131040.0,1.47318718381113,False,5.961906854759732,5.361660502470367,0
Nuapada,2019,Kharif,85230.0,180780.0,2.12108412530799,False,8.583909855556414,5.361660502470367,0
Nuapada,2020,Kharif,79584.0,169024.0,2.1238439887414557,True,8.595078869856154,5.361660502470367,0
Nuapada,2021,Kharif,73938.0,157268.0,2.1270253455597934,True,8.607953644515554,5.361660502470367,0
Nuapada,2022,Kharif,68292.0,145512.0,2.1307327358987878,True,8.6229572476681,5.361660502470367,0
Nuapada,2023,Kharif,62645.99999999999,133756.0,2.1351083868084157,True,8.640665264299537,5.361660502470367,0
Nuapada,2024,Kharif,56999.99999999999,122000.0,2.140350877192983,False,8.66188133222575,5.361660502470367,0
Nuapada,2025,Kharif,56999.99999999999,122000.0,2.140350877192983,True,8.66188133222575,5.361660502470367,0
Nuapada,2006,Rabi,3000.0,6000.0,2.0,False,8.093889113719142,8.85269121813031,1
Nuapada,2007,Rabi,3000.0,8000.0,2.6666666666666665,False,10.791852151625521,8.85269121813031,0
Nuapada,2008,Rabi,4000.0,9000.0,2.25,False,9.105625252934034,8.85269121813031,0
Nuapada,2009,Rabi,1000.0,2000.0,2.0,False,8.093889113719142,8.85269121813031,1
Nuapada,2010,Rabi,5000.0,10000.0,2.0,False,8.093889113719142,8.85269121813031,1
Nuapada,2011,Rabi,4000.0,7000.0,1.75,False,7.082152974504249,8.85269121813031,1
Nuapada,2012,Rabi,198000.0,8000.0,0.04040404040404041,False,0.1635129113882655,8.85269121813031,1
Nuapada,2013,Rabi,5000.0,14000.0,2.8,False,11.331444759206798,8.85269121813031,0
Nuapada,2014,Rabi,3000.0,8000.0,2.6666666666666665,False,10.791852151625521,8.85269121813031,0
Nuapada,2015,Rabi,6000.0,18000.0,3.0,False,12.140833670578713,8.85269121813031,0
Nuapada,2016,Rabi,3870.0,10490.0,2.710594315245478,False,10.969624909937183,8.85269121813031,0
Nuapada,2017,Rabi,2420.0,6350.0,2.62396694214876,False,10.619048733908377,8.85269121813031,0
Nuapada,2018,Rabi,3060.0,8260.0,2.6993464052287583,False,10.924105241718975,8.85269121813031,0
Nuapada,2019,Rabi,8730.0,28200.0,3.2302405498281788,False,13.072604410474215,8.85269121813031,0
Nuapada,2020,Rabi,8384.0,26760.0,3.191793893129771,True,12.917012922419147,8.85269121813031,0
Nuapada,2021,Rabi,8038.0,25320.0,3.1500373227170937,True,12.748026397074437,8.85269121813031,0
Nuapada,2022,Rabi,7692.0,23880.0,3.1045241809672386,True,12.563837235804284,8.85269121813031,0
Nuapada,2023,Rabi,7346.000000000001,22440.0,3.0547236591342224,True,12.362297285043391,8.85269121813031,0
Nuapada,2024,Rabi,7000.000000000001,21000.0,2.9999999999999996,False,12.140833670578711,8.85269121813031,0
Nuapada,2025,Rabi,7000.000000000001,21000.0,2.9999999999999996,True,12.140833670578711,8.85269121813031,0
Puri,2006,Kharif,117000.0,102000.0,0.8717948717948718,False,3.528105511108344,5.863268513530615,1
Puri,2007,Kharif,124000.0,156000.0,1.2580645161290323,False,5.091317345726557,5.863268513530615,1
Puri,2008,Kharif,119000.0,102000.0,0.8571428571428571,False,3.4688096201653464,5.863268513530615,1
Puri,2009,Kharif,111000.0,171000.0,1.5405405405405406,False,6.234482155162041,5.863268513530615,0
Puri,2010,Kharif,121000.0,183000.0,1.512396694214876,False,6.120585569465302,5.863268513530615,0
Puri,2011,Kharif,120000.0,146000.0,1.2166666666666666,False,4.9237825441791445,5.863268513530615,1
Puri,2012,Kharif,107000.0,244000.0,2.2803738317757007,False,9.228546466109675,5.863268513530615,0
Puri,2013,Kharif,103000.0,91000.0,0.883495145631068,False,3.5754558706235047,5.863268513530615,1
Puri,2014,Kharif,100000.0,182000.0,1.82,False,7.365439093484419,5.863268513530615,0
Puri,2015,Kharif,105000.0,199000.0,1.8952380952380952,False,7.669923493476711,5.863268513530615,0
Puri,2016,Kharif,92960.0,246680.0,2.6536144578313254,False,10.739030586124343,5.863268513530615,0
Puri,2017,Kharif,85190.0,134180.0,1.5750674961849982,False,6.374210830372311,5.863268513530615,0
Puri,2018,Kharif,88980.0,186860.0,2.1000224769611147,False,8.498674532420537,5.863268513530615,0
Puri,2019,Kharif,89810.0,203510.0,2.266006012693464,False,9.170400698880874,5.863268513530615,0
Puri,2020,Kharif,89648.0,208008.0,2.3202748527574513,True,9.39002368578491,5.863268513530615,0
Puri,2021,Kharif,89486.0,212506.0,2.374740182821894,True,9.610441856826766,5.863268513530615,0
Puri,2022,Kharif,89324.0,217003.99999999997,2.429403071962742,True,9.83165953849754,5.863268513530615,0
Puri,2023,Kharif,89162.0,221501.99999999997,2.4842645970256383,True,10.053681088731842,5.863268513530615,0
Puri,2024,Kharif,89000.0,225999.99999999997,2.5393258426966288,False,10.276510897193965,5.863268513530615,0
Puri,2025,Kharif,89000.0,225999.99999999997,2.5393258426966288,True,10.276510897193965,5.863268513530615,0
Puri,2006,Rabi,63000.0,141000.0,2.238095238095238,False,9.057447341542849,9.174911417095505,1
Puri,2007,Rabi,48000.0,103000.0,2.1458333333333335,False,8.684068528261163,9.174911417095505,1
Puri,2008,Rabi,52000.0,101000.0,1.9423076923076923,False,7.8604115431310895,9.174911417095505,1
Puri,2009,Rabi,31000.0,70000.0,2.2580645161290325,False,9.138261902586128,9.174911417095505,1
Puri,2010,Rabi,33000.0,76000.0,2.303030303030303,False,9.320235949131133,9.174911417095505,0
Puri,2011,Rabi,30000.0,78000.0,2.6,False,10.522055847834885,9.174911417095505,0
Puri,2012,Rabi,245000.0,99000.0,0.40408163265306124,False,1.635295963792235,9.174911417095505,1
Puri,2013,Rabi,32000.0,108000.0,3.375,False,13.658437879401053,9.174911417095505,0
Puri,2014,Rabi,31000.0,95000.0,3.064516129032258,False,12.401926867795458,9.174911417095505,0
Puri,2015,Rabi,27000.0,76000.0,2.814814814814815,False,11.391399493382496,9.174911417095505,0
Puri,2016,Rabi,14780.0,46410.0,3.1400541271989173,False,12.707624958312088,9.174911417095505,0
Puri,2017,Rabi,16510.0,37480.0,2.2701393095093882,False,9.187127921931964,9.174911417095505,0
Puri,2018,Rabi,31170.0,88660.0,2.8444016682707733,False,11.511135848930689,9.174911417095505,0
Puri,2019,Rabi,27840.0,85890.0,3.0851293103448274,False,12.48534726970792,9.174911417095505,0
Puri,2020,Rabi,28872.0,89912.0,3.114159046827376,True,12.60282900375304,9.174911417095505,0
Puri,2021,Rabi,29904.0,93934.0,3.1411851257356878,True,12.71220204668429,9.174911417095505,0
Puri,2022,Rabi,30936.0,97956.0,3.166408068269977,True,12.814277896681412,9.174911417095505,0
Puri,2023,Rabi,31968.0,101978.0,3.1900025025025025,True,12.90976326387091,9.174911417095505,0
Puri,2024,Rabi,33000.0,106000.0,3.212121212121212,False,12.999276455367106,9.174911417095505,0
Puri,2025,Rabi,33000.0,106000.0,3.212121212121212,True,12.999276455367106,9.174911417095505,0
Rayagada,2006,Kharif,61000.0,105000.0,1.721311475409836,False,6.9660521060697524,7.429465380503392,1
Rayagada,2007,Kharif,67000.0,124000.0,1.8507462686567164,False,7.48986753806846,7.429465380503392,0
Rayagada,2008,Kharif,61000.0,94000.0,1.540983606557377,False,6.236275218767208,7.429465380503392,1
Rayagada,2009,Kharif,67000.0,120000.0,1.791044776119403,False,7.248258907808188,7.429465380503392,1
Rayagada,2010,Kharif,57000.0,120000.0,2.1052631578947367,False,8.519883277599096,7.429465380503392,0
Rayagada,2011,Kharif,58000.0,72000.0,1.2413793103448276,False,5.023793242998088,7.429465380503392,1
Rayagada,2012,Kharif,55000.0,115000.0,2.090909090909091,False,8.461793164342739,7.429465380503392,0
Rayagada,2013,Kharif,64000.0,160000.0,2.5,False,10.117361392148927,7.429465380503392,0
Rayagada,2014,Kharif,60000.0,168000.0,2.8,False,11.331444759206798,7.429465380503392,0
Rayagada,2015,Kharif,50000.0,57000.0,1.14,False,4.61351679481991,7.429465380503392,1
Rayagada,2016,Kharif,59460.0,139700.0,2.349478641103263,False,9.50820979807067,7.429465380503392,0
Rayagada,2017,Kharif,50860.0,121760.0,2.394022807707432,False,9.68847757064926,7.429465380503392,0
Rayagada,2018,Kharif,47170.0,118850.0,2.519609921560314,False,10.196721657467881,7.429465380503392,0
Rayagada,2019,Kharif,53740.0,175970.0,3.2744696687755863,False,13.251597202653121,7.429465380503392,0
Rayagada,2020,Kharif,53392.0,165976.0,3.1086305064429127,True,12.580455307336756,7.429465380503392,0
Rayagada,2021,Kharif,53044.0,155982.0,2.940615338209788,True,11.900507236785868,7.429465380503392,0
Rayagada,2022,Kharif,52696.0,145988.0,2.7703810535904054,True,11.211578525254575,7.429465380503392,0
Rayagada,2023,Kharif,52348.0,135994.0,2.597883395736227,True,10.513490067730583,7.429465380503392,0
Rayagada,2024,Kharif,52000.0,126000.0,2.423076923076923,False,9.80605796469819,7.429465380503392,0
Rayagada,2025,Kharif,52000.0,126000.0,2.423076923076923,True,9.80605796469819,7.429465380503392,0
Rayagada,2006,Rabi,3000.0,4000.0,1.3333333333333333,False,5.395926075812761,7.840955078915418,1
Rayagada,2007,Rabi,4000.0,7000.0,1.75,False,7.082152974504249,7.840955078915418,1
Rayagada,2008,Rabi,2000.0,3000.0,1.5,False,6.070416835289357,7.840955078915418,1
Rayagada,2009,Rabi,4000.0,7000.0,1.75,False,7.082152974504249,7.840955078915418,1
Rayagada,2010,Rabi,3000.0,6000.0,2.0,False,8.093889113719142,7.840955078915418,0
Rayagada,2011,Rabi,1000.0,2000.0,2.0,False,8.093889113719142,7.840955078915418,0
Rayagada,2012,Rabi,115000.0,3000.0,0.02608695652173913,False,0.10557246670068446,7.840955078915418,1
Rayagada,2013,Rabi,4000.0,9000.0,2.25,False,9.105625252934034,7.840955078915418,0
